dissatisfied_workers;Dissatisfied Workers;;;;;;;;;;;;;x
worker_revolt;Worker Revolt;;;;;;;;;;;;;x
turkish_assimilation;Turkish Assimilation;;;;;;;;;;;;;x
the_dawn_of_an_era_decision;Dawn of a New Era;;;;;;;;;;;;;x
demanded_cores;Demanded Core Territory;;;;;;;;;;;;;x
loosee;Humiliating Defeat;;;;;;;;;;;;;x
feudal;Feudal Stagnation;;;;;;;;;;;;;x
pachacuti_reforms;Pachacuti Reforms;;;;;;;;;;;;;x
transcribing_quipus;Transcribing the Quipus;;;;;;;;;;;;;x
empire_del_inca;Empire of the Inca;;;;;;;;;;;;;x
atlantic_slave_trade;Atlantic Slave Trade;;;;;;;;;;;;;x
israel_aliyah_modifier;Aliyah;;;;;;;;;;;;;x
modern_democracy_modifier;Modern Democracy;;;;;;;;;;;;;x
emergency_draft;Emergency Draft;;;;;;;;;;;;;x
circassian_expulsion;Circassian Expulsion;;;;;;;;;;;;;x
lanfang_republic_modifier;Lanfang Republic;;;;;;;;;;;;;x
malaria_modifier;Malarial Country;;;;;;;;;;;;;x
economic_revitalization;Economic Revitalisation;;;;;;;;;;;;;x
native_oppression_modifier;Oppression of the Natives;;;;;;;;;;;;;x
native_encouragement_modifier;Encouragement of the Natives;;;;;;;;;;;;;x
tribal_unrest_modifier;Tribal Unrest;;;;;;;;;;;;;x
dervish_dhaanto_modifier;Dervish Dhaanto;;;;;;;;;;;;;x
british_merchants_modifier;British Merchants;;;;;;;;;;;;;x
russian_merchants_modifier;Russian Merchants;;;;;;;;;;;;;x
no_terrace_farming;No Terrace Farming;;;;;;;;;;;;;x
terrace_farming_modifier;Terrace Farming;;;;;;;;;;;;;x
marsh_land_reclaimed;Reclaimed Marshland;;;;;;;;;;;;;x
bad_flooding_modifier;Ruinous Flooding;;;;;;;;;;;;;x
good_flooding_modifier;Fertile Flooding;;;;;;;;;;;;;x
deforestation_modifier;Deforestation;;;;;;;;;;;;;x
sprawling_forest;Sprawling Forest;;;;;;;;;;;;;x
dense_forest;Dense Forest;;;;;;;;;;;;;x
large_forest;Large Forest;;;;;;;;;;;;;x
normal_forest;Forested Land;;;;;;;;;;;;;x
small_forest;Small Forest;;;;;;;;;;;;;x
marginal_forest;Marginal Forest;;;;;;;;;;;;;x
scarce_forest;Scarce Forest;;;;;;;;;;;;;x
no_forest;Treeless Land;;;;;;;;;;;;;x
serfdom_modifier;Serfdom;;;;;;;;;;;;;x
military_collapse;Military Collapse;;;;;;;;;;;;;x
emancipation_modifier;Emancipation;;;;;;;;;;;;;x
rgo_boycott_modifier;Boycotted Goods;;;;;;;;;;;;;x
officer_training_1_mod;Officer Training I;;;;;;;;;;;;;x
officer_training_2_mod;Officer Training II;;;;;;;;;;;;;x
officer_training_3_mod;Officer Training III;;;;;;;;;;;;;x
officer_training_4_mod;Officer Training IV;;;;;;;;;;;;;x
officer_training_5_mod;Officer Training V;;;;;;;;;;;;;x
officer_training_6_mod;Officer Training VI;;;;;;;;;;;;;x
officer_training_7_mod;Officer Training VII;;;;;;;;;;;;;x
colonial_exploitation_tech_effect;Colonial Exploitation;;;;;;;;;;;;;x
slavepopupdated;Slave Registry Updated;;;;;;;;;;;;;x
rev_birth_place;Birthplace of the Revolution;;;;;;;;;;;;;x
rev_birth_place2;Cradle of the Revolution;;;;;;;;;;;;;x
ghost_country_haunting;Ghost Nation;;;;;;;;;;;;;x
gm_timer;Administrative Delay;;;;;;;;;;;;;x
ai_economic_flavour_cooldown;Recent Economic Reform;;;;;;;;;;;;;x
random_migration_cooldown;Recent Wave of Migration;;;;;;;;;;;;;x
bhu_paradise;Hidden Paradise;;;;;;;;;;;;;x
small_navy;Small Navy;;;;;;;;;;;;;x
money_hoarder_1;Hoarded Treasury I;;;;;;;;;;;;;x
money_hoarder_2;Hoarded Treasury II;;;;;;;;;;;;;x
money_hoarder_3;Hoarded Treasury III;;;;;;;;;;;;;x
money_hoarder_4;Hoarded Treasury IV;;;;;;;;;;;;;x
occupied_capital;Occupied Capital;;;;;;;;;;;;;x
forced_assimilation_desc;Non-accepted pops are pressed to adopt our culture, which raises their consciousness and their militancy.;;;;;;;;;;;;;x
traditional_weapons_desc;Our soldiers still go to war with spears and bows. Land defence is 10% weaker, though the people are calmer for it.;;;;;;;;;;;;;x
gunpowder_weapons_desc;Muskets are issued to the army, granting flintlock rifles and advancing civilisation by 1% a year, at the price of dearer research.;;;;;;;;;;;;;x
improved_weapons_desc;Our own workshops turn out muzzle-loaded rifles, advancing civilisation by 1% a year at the price of dearer research. Available from 1840.;;;;;;;;;;;;;x
imported_weapons_desc;Breech-loaded rifles are bought abroad, advancing civilisation by 2% a year at the price of dearer research. Available from 1850.;;;;;;;;;;;;;x
modern_imported_weapons_desc;The latest bolt-action rifles are purchased abroad, advancing civilisation by 3% a year at a steep price in research. Available from 1870.;;;;;;;;;;;;;x
no_artillery_for_you_desc;We field no guns at all. Land defence is 20% weaker, though the people are calmer for it.;;;;;;;;;;;;;x
early_light_artillery_desc;Bronze muzzle-loaded guns are cast for the army, advancing civilisation by 2% a year at the price of dearer research.;;;;;;;;;;;;;x
improved_artillery_desc;Iron muzzle-loaded guns and fire control advance civilisation by 2% a year at the price of dearer research. Available from 1840.;;;;;;;;;;;;;x
imported_artillery_desc;Iron breech-loaded guns are bought abroad, advancing civilisation by 3% a year at the price of dearer research. Available from 1860.;;;;;;;;;;;;;x
modern_imported_artillery_desc;Steel breech-loaded guns are purchased abroad, advancing civilisation by 1% a year at a steep price in research. Available from 1880.;;;;;;;;;;;;;x
military_levies_desc;Troops are called up as levies when war comes. Mobilisation is a little larger and the people calmer, but no drill of any kind is taught.;;;;;;;;;;;;;x
field_drills_desc;Regular field drills add 2% land organisation and a little mobilisation, and advance civilisation by 1% a year at the price of dearer research.;;;;;;;;;;;;;x
tactical_drills_desc;Tactical drill on the European model adds 5% land organisation and advances civilisation by 1% a year. Available from 1840.;;;;;;;;;;;;;x
army_schools_desc;Army schools add 5% land organisation and give recruits 5 experience, advancing civilisation by 2% a year. Available from 1850.;;;;;;;;;;;;;x
professional_armies_desc;A standing professional army adds 10% land organisation and 10 starting experience, advancing civilisation by 3% a year. Available from 1880.;;;;;;;;;;;;;x
aristocratic_officers_desc;Commissions go to the nobility. Consciousness falls by 2%, but the army gains no professional leadership at all.;;;;;;;;;;;;;x
foreign_officers_commanding_desc;Foreign officers command our regiments, adding 25% leadership and advancing civilisation by 1% a year at the price of dearer research.;;;;;;;;;;;;;x
foreign_trained_officers_desc;Our own officers are trained abroad, adding 50% leadership and advancing civilisation by 1% a year. Available from 1850.;;;;;;;;;;;;;x
